ID,Business Name,Slug,Status,Profile Status,Claimed,Featured,Confidence Score,Main Category,Secondary Categories,Suburb,City,State,Postcode,Service Radius (km),Services Nationwide,Services Statewide,All States,Description,Phone,Email,Website,ABN,Year Established,Google Business URL,Service Tags,Defect Tags,Repair System Tags,Capability Tags,Licences,Created At
2717,Erling P S,erling-p-s,published,basic,No,No,60,,,St Peters,,NSW,2044,,No,No,NSW,,(02) 9557 6657,,,,,,,,,,,29/05/2026
1006,ESL Locksmiths - Brisbane,esl-locksmiths-brisbane,published,basic,No,No,60,,,Morningside,,QLD,4170,,No,No,QLD,"From Business: For locks, keys, safes, locksmith services and architectural hardware, you have come to the right place! ESL Locksmiths is leaders in prompt service, physical…",1300 375 562,brisbane@esllock.com.au,http://www.esllock.com.au/,,,,,,,,,29/05/2026
3840,Eveglide Garage Doors,eveglide-garage-doors,published,basic,No,No,60,,,Nunawading,,VIC,3131,,No,No,VIC,,(03) 9877 0700,,,,,,,,,,,29/05/2026
707,Evenglide Garage Doors By Design,evenglide-garage-doors-by-design,published,basic,No,No,60,,,Blackburn,,VIC,3130,,No,No,VIC,"From Business: We supply, manufacture, install, repair and service garage doors for all of Melbourne and greater regional Victoria.",(03) 9909 5103,office@evenglide.com.au,http://evenglidegaragedoors.com.au/,,,,,,,,,29/05/2026
6005,Exergy Power,exergy-power,published,basic,No,No,60,,,Thebarton,,SA,5031,,No,No,SA,,(08) 6312 0600,,,,,,,,,,,29/05/2026
4668,Expel Exhaust Fans Pty Ltd,expel-exhaust-fans-pty-ltd,published,basic,No,No,60,,,Moorooka,,QLD,4105,,No,No,QLD,"From Business: Father and Son experienced for over 20 years of servicing Brisbane, God Coast & Sunshine Coast. We use top of the line commercial Exhaust Fan units , along with…",0426 354 449,,http://www.expelexhaustfans.com.au/,,,,,,,,,29/05/2026
3629,Expose A Concrete Paving,expose-a-concrete-paving,published,basic,No,No,60,,,Templestowe,,VIC,3106,,No,No,VIC,,0418 241 895,,,,,,,,,,,29/05/2026
999,Ezi Roll Doors Australia,ezi-roll-doors-australia,published,basic,No,No,60,,,Pinkenba,,QLD,4008,,No,No,QLD,,(07) 3260 1080,sales@eziroll.com.au,http://www.eziroll.com.au/,,,,,,,,,29/05/2026
2639,Ezi-Cut & Cure,ezi-cut-and-cure,published,basic,No,No,60,,,Greystanes,,NSW,2145,,No,No,NSW,,0407 080 820,,,,,,,,,,,29/05/2026
3833,Ezy-Action P/L,ezy-action-pl,published,basic,No,No,60,,,Moorabbin,,VIC,3189,,No,No,VIC,,(03) 9532 5486,,http://www.ezyaction.com/,,,,,,,,,29/05/2026
659,Fair Value Solar - Solar Specialist,fair-value-solar-solar-specialist,published,basic,No,No,60,,,Melbourne,,VIC,3004,,No,No,VIC,,1300 324 776,info@fairvaluesolar.com.au,http://www.fairvaluesolar.com.au/,,,,,,,,,29/05/2026
4651,Fans Direct,fans-direct,published,basic,No,No,60,,,Macgregor,,QLD,4109,,No,No,QLD,,(07) 3219 2133,,,,,,,,,,,29/05/2026
4529,Fast Cut Qld Pty Ltd,fast-cut-qld-pty-ltd,published,basic,No,No,60,,,Virginia,,QLD,4014,,No,No,QLD,,(07) 3265 6537,,,,,,,,,,,29/05/2026
3770,Fastflex Heating & Cooling Supplies,fastflex-heating-and-cooling-supplies,published,basic,No,No,60,,,Thomastown,,VIC,3074,,No,No,VIC,,(03) 9464 5400,,,,,,,,,,,29/05/2026
4733,Fermax Queensland/EGi#,fermax-queenslandegi,published,basic,No,No,60,,,Burleigh Heads,,QLD,4220,,No,No,QLD,,(07) 5520 2266,,,,,,,,,,,29/05/2026
3846,Fermax Victoria / EGi#,fermax-victoria-egi,published,basic,No,No,60,,,Brooklyn,,VIC,3012,,No,No,VIC,,(03) 9314 2220,,,,,,,,,,,29/05/2026
3634,Finely Honed Concrete Polishing Pty Ltd,finely-honed-concrete-polishing-pty-ltd,published,basic,No,No,60,,,Diamond Creek,,VIC,3089,,No,No,VIC,,0488 846 633,,,,,,,,,,,29/05/2026
1394,Fire System Services,fire-system-services,published,basic,No,No,60,,,Wingfield,,SA,5013,,No,No,SA,From Business: Fire Extinguishers & Fire Blankets Fire Hose Reels Fire Hydrant & Booster Testing Fire Alarm Systems & Installation Exit & Emergency Lighting Cylinder Testing,(08) 8445 6300,info@firesys.com.au,http://www.firesys.com.au/,,,,,,,,,29/05/2026
6098,Firmadoor,firmadoor,published,basic,No,No,60,,,Royal Park,,SA,5014,,No,No,SA,,1300 732 950,,,,,,,,,,,29/05/2026
2697,First Solar (Australia) Pty Ltd,first-solar-australia-pty-ltd,published,basic,No,No,60,,,Sydney,,NSW,2000,,No,No,NSW,,(02) 9002 7700,,,,,,,,,,,29/05/2026
1486,Fluro Bins - Skip Bin Hire Adelaide,fluro-bins-skip-bin-hire-adelaide,published,basic,No,No,60,,,Wingfield,,SA,5013,,No,No,SA,"From Business: Fluro Skip Bins Adelaide has been operating since 2013. The owners run a successful scrap metal company, Scrapaway Scrap Team, & decided that the logical…",0418 318 867,Flurobins@gmail.com,http://www.adelaideskipbinhire.com.au/,,,,,,,,,29/05/2026
2634,Focus Concrete Cutting,focus-concrete-cutting,published,basic,No,No,60,,,Chullora,,NSW,2190,,No,No,NSW,"From Business: We are a 2nd generation concrete cutter & core driller that mixes the fundamentals of experience, safety and service in our business.",0407 959 744,,,,,,,,,,,29/05/2026
5798,Four Seasons Garden Bags,four-seasons-garden-bags,published,basic,No,No,60,,,Samson,,WA,6163,,No,No,WA,,0412 360 683,,,,,,,,,,,29/05/2026
1411,Freeway Security Wholesalers,freeway-security-wholesalers,published,basic,No,No,60,,,Thebarton,,SA,5031,,No,No,SA,,(08) 8354 4444,sales@freewaysecurity.com.au,http://www.freewaysecurity.com.au/,,,,,,,,,29/05/2026
4728,Frequentis Australasia Pty Ltd,frequentis-australasia-pty-ltd,published,basic,No,No,60,,,Hendra,,QLD,4011,,No,No,QLD,,(07) 3630 0888,,http://www.frequentis.com/,,,,,,,,,29/05/2026
5410,FRITTS SOLAR PTY LTD,fritts-solar-pty-ltd,published,basic,No,No,60,,,Perth,,WA,6000,,No,No,WA,,(08) 6557 8977,,http://frittssolar.com.au/,,,,,,,,,29/05/2026
3706,Future Energy Pty Ltd,future-energy-pty-ltd,published,basic,No,No,60,,,Richmond,,VIC,3121,,No,No,VIC,,(03) 9429 5629,,,,,,,,,,,29/05/2026
2784,G & L Dust Services,g-and-l-dust-services,published,basic,No,No,60,,,Kenthurst,,NSW,2156,,No,No,NSW,,0418 647 534,,,,,,,,,,,29/05/2026
3853,G Technical Services,g-technical-services,published,basic,No,No,60,,,Box Hill,,VIC,3128,,No,No,VIC,"From Business: We are a team of highly trained gate technicians who specialise in repair services. With years of experience and a commitment to quality, we provide fast and…",0452 473 055,,,,,,,,,,,29/05/2026
5469,Garage Door Industries,garage-door-industries,published,basic,No,No,60,,,Bayswater,,WA,6053,,No,No,WA,,(08) 9272 2907,,,,,,,,,,,29/05/2026
5464,Garage Door Remotes,garage-door-remotes,published,basic,No,No,60,,,Perth,,WA,6000,,No,No,WA,,1300 725 313,,http://newremotes.com.au/,,,,,,,,,29/05/2026
6104,Garage Door Repairs & Servicing,garage-door-repairs-and-servicing,published,basic,No,No,60,,,Wynn Vale,,SA,5127,,No,No,SA,,0414 400 569,,,,,,,,,,,29/05/2026
3837,Garage Door Solutions,garage-door-solutions,published,basic,No,No,60,,,Tullamarine,,VIC,3043,,No,No,VIC,,(03) 9338 7014,,,,,,,,,,,29/05/2026
2845,Garage Doors,garage-doors,published,basic,No,No,60,,,Cromer,,NSW,2099,,No,No,NSW,From Business: Automatic Opener: Every Installation of new Automatic Motors includes our full garage door service & repair.,(02) 9971 6197,,,,,,,,,,,29/05/2026
3827,Garage Doors & More,garage-doors-and-more,published,basic,No,No,60,,,Ascot Vale,,VIC,3032,,No,No,VIC,,0407 809 097,,,,,,,,,,,29/05/2026
2869,Garage Solutions,garage-solutions,published,basic,No,No,60,,,Freshwater,,NSW,2096,,No,No,NSW,,(02) 9939 8044,,,,,,,,,,,29/05/2026
5062,Garden Rubbish Bales,garden-rubbish-bales,published,basic,No,No,60,,,Bulimba,,QLD,4171,,No,No,QLD,,(07) 3888 5568,,,,,,,,,,,29/05/2026
994,GC Door Control,gc-door-control,published,basic,No,No,60,,,Benowa,,QLD,4217,,No,No,QLD,From Business: GC Door Control provides service and advice on commercial doors to the business and commercial industries on the Gold Coast & Brisbane. Backed by over 30 years…,0417 373 597,sales@goldcoastdoors.com.au,http://www.goldcoastdoors.com.au/,,,,,,,,,29/05/2026
3256,GC: Rubbish Removal,gc-rubbish-removal,published,basic,No,No,60,,,Sydney,,NSW,2000,,No,No,NSW,,0433 846 386,,,,,,,,,,,29/05/2026
3848,Genie Electronics Pty Ltd,genie-electronics-pty-ltd,published,basic,No,No,60,,,Huntingdale,,VIC,3166,,No,No,VIC,,(03) 9544 6844,,,,,,,,,,,29/05/2026
711,Genie Systems,genie-systems,published,basic,No,No,60,,,Huntingdale,,VIC,3166,,No,No,VIC,,(03) 9544 7946,toni_manuel@hotmail.com,http://www.geniesystems.com.au/,,,,,,,,,29/05/2026
373,Geometric Sheet Metal & Air Conditioning,geometric-sheet-metal-and-air-conditioning,published,basic,No,No,60,,,Manly Vale,,NSW,2093,,No,No,NSW,,(02) 9948 5740,info@geometric.net.au,http://geometric.net.au/,,,,,,,,,29/05/2026
4183,Get Out Rubbish,get-out-rubbish,published,basic,No,No,60,,,St Kilda,,VIC,3182,,No,No,VIC,,0480 350 234,,,,,,,,,,,29/05/2026
5338,GJ Gillett,gj-gillett,published,basic,No,No,60,,,Bayswater,,WA,6053,,No,No,WA,,0488 993 483,,,,,,,,,,,29/05/2026
4599,GL Solar,gl-solar,published,basic,No,No,60,,,West End,,QLD,4101,,No,No,QLD,,1800 255 283,,http://www.glsolar.com.au/,,,,,,,,,29/05/2026
4665,GlasCraft Australia Pty Ltd,glascraft-australia-pty-ltd,published,basic,No,No,60,,,North Lakes,,QLD,4509,,No,No,QLD,,(07) 3888 0866,,,,,,,,,,,29/05/2026
2736,Glebe Locksmiths Co.,glebe-locksmiths-co,published,basic,No,No,60,,,Glebe,,NSW,2037,,No,No,NSW,,(02) 9555 9333,,,,,,,,,,,29/05/2026
998,Gliderol Garage Doors,gliderol-garage-doors,published,basic,No,No,60,,,Eagle Farm,,QLD,4009,,No,No,QLD,,(07) 3868 2766,sales@gliderol.com.au,http://www.gliderol.com.au/,,,,,,,,,29/05/2026
361,Global Anti-Scam Centre,global-anti-scam-centre,published,basic,No,No,60,,,Barangaroo,,NSW,2000,,No,No,NSW,,0424 324 619,info@globalantiscam.com,https://globalantiscam.com/,,,,,,,,,29/05/2026
3750,Global Eco & Environmental Solutions,global-eco-and-environmental-solutions,published,basic,No,No,60,,,Camberwell,,VIC,3124,,No,No,VIC,,1300 655 118,,http://www.ges.com.au/,,,,,,,,,29/05/2026
3861,GLR SOLUTIONS,glr-solutions,published,basic,No,No,60,,,Geelong,,VIC,3220,,No,No,VIC,,(03) 5234 5234,,,,,,,,,,,29/05/2026
982,GMR Security,gmr-security,published,basic,No,No,60,,,Murarrie,,QLD,4172,,No,No,QLD,"From Business: At GMR Security, we provide professional and reliable security solutions tailored to your needs. Our highly trained personnel are committed to safeguarding your…",0412 984 002,operations@gmrsecurity.com.au,https://www.gmrsecurity.com.au/,,,,,,,,,29/05/2026
658,Gnowee Solar Pty Ltd,gnowee-solar-pty-ltd,published,basic,No,No,60,,,Melbourne,,VIC,3000,,No,No,VIC,,(03) 9607 1366,admin@gnoweesolar.com.au,http://www.gnoweesolar.com.au/,,,,,,,,,29/05/2026
6101,GO Gates and Garage Doors,go-gates-and-garage-doors,published,basic,No,No,60,,,Para Vista,,SA,5093,,No,No,SA,,0401 579 385,,,,,,,,,,,29/05/2026
4538,Gold Coast Concrete Drilling & Sawing,gold-coast-concrete-drilling-and-sawing,published,basic,No,No,60,,,Forestdale,,QLD,4118,,No,No,QLD,,(07) 5535 6336,,,,,,,,,,,29/05/2026
4527,Gold Coast Concrete Grinding,gold-coast-concrete-grinding,published,basic,No,No,60,,,Kedron,,QLD,4031,,No,No,QLD,,0449 642 560,,,,,,,,,,,29/05/2026
1546,Golden Electronics Pty Ltd,golden-electronics-pty-ltd,published,basic,No,No,60,,,Hobart,,TAS,7000,,No,No,TAS,"From Business: Golden Electronics has been operating since 1986 and has built an extensive experience that includes: supply & maintenance of Welfare Systems, Lone Worker GPS…",(03) 6231 1003,office@gosec.au,http://www.goldenelectronics.com.au/,,,,,,,,,29/05/2026
418,Golden Harmony Care,golden-harmony-care,published,basic,No,No,60,,,Wollongong,,NSW,2500,,No,No,NSW,"From Business: We are on a mission to help our participants achieve optimal health, independence, and comfort by increasing access, improving quality, and lowering costs for…",0410 066 584,info@goldenharmonycare.com.au,https://www.goldenharmonycare.com.au/,,,,,,,,,29/05/2026
3757,Goldenhood Rangehoods,goldenhood-rangehoods,published,basic,No,No,60,,,Blackburn,,VIC,3130,,No,No,VIC,,(03) 9894 1820,,,,,,,,,,,29/05/2026
6546,Gondwana Solar Renewable Energy,gondwana-solar-renewable-energy,published,basic,No,No,60,,,New Town,,TAS,7008,,No,No,TAS,,(03) 6228 4698,,,,,,,,,,,29/05/2026
662,Green Home Green Planet,green-home-green-planet,published,basic,No,No,60,,,Cremorne,,VIC,3121,,No,No,VIC,,1300 962 218,enquiries@energydeal.com.au,http://energydeal.com.au/,,,,,,,,,29/05/2026
6007,Green Thinking,green-thinking,published,basic,No,No,60,,,Frewville,,SA,5063,,No,No,SA,,(08) 8379 6330,,,,,,,,,,,29/05/2026
4531,Greg's Concrete Cutting and Drilling,gregs-concrete-cutting-and-drilling,published,basic,No,No,60,,,Taigum,,QLD,4018,,No,No,QLD,,0416 135 510,,,,,,,,,,,29/05/2026
3727,Greyscan Detection,greyscan-detection,published,basic,No,No,60,,,Port Melbourne,,VIC,3207,,No,No,VIC,,(03) 9112 0333,,https://greyscandetection.com/,,,,,,,,,29/05/2026
639,Griffo Sawing,griffo-sawing,published,basic,No,No,60,,,Melbourne,,VIC,3000,,No,No,VIC,,0400 676 777,mick.griffo61@gmail.com,http://concretecuttingsawing.com.au/,,,,,,,,,29/05/2026
5480,Gryphon Garage Doors,gryphon-garage-doors,published,basic,No,No,60,,,Malaga,,WA,6090,,No,No,WA,,1300 959 554,,https://gryphongaragedoors.com/,,,,,,,,,29/05/2026
704,Gryphon Garage Doors - Melbourne,gryphon-garage-doors-melbourne,published,basic,No,No,60,,,Melbourne,,VIC,3000,,No,No,VIC,,1300 959 554,sales@gryphongaragedoors.com,https://gryphongaragedoors.com/,,,,,,,,,29/05/2026
2871,Halco Garage Doors,halco-garage-doors,published,basic,No,No,60,,,Brookvale,,NSW,2100,,No,No,NSW,,0407 779 855,,http://www.halcogaragedoors.com/,,,,,,,,,29/05/2026
2870,Halco Products Pty Ltd,halco-products-pty-ltd,published,basic,No,No,60,,,Brookvale,,NSW,2100,,No,No,NSW,,(02) 9905 1124,,,,,,,,,,,29/05/2026
3249,Handy Skips,handy-skips,published,basic,No,No,60,,,Sydney,,NSW,2000,,No,No,NSW,,13 2955,,,,,,,,,,,29/05/2026
6391,Handyman Harry,handyman-harry,published,basic,No,No,60,,,Kensington Park,,SA,5068,,No,No,SA,,(08) 8331 9920,,,,,,,,,,,29/05/2026
3263,Handyman Rubbish Removal,handyman-rubbish-removal,published,basic,No,No,60,,,Sydney,,NSW,2000,,No,No,NSW,,0404 052 052,,http://handymanrubbishremoval.com.au/,,,,,,,,,29/05/2026
4180,Hard Rubbish 2 Go,hard-rubbish-2-go,published,basic,No,No,60,,,Burnley,,VIC,3121,,No,No,VIC,,0469 312 925,,http://hardrubbish2go.com.au/,,,,,,,,,29/05/2026
2622,Hardcut Concrete Sawing Drilling,hardcut-concrete-sawing-drilling,published,basic,No,No,60,,,Sydney,,NSW,2000,,No,No,NSW,,0410 446 406,,http://www.hardcutconcretesawing.com.au/,,,,,,,,,29/05/2026
359,Heavenly Connected,heavenly-connected,published,basic,No,No,60,,,Sydney,,NSW,2000,,No,No,NSW,,0410 947 496,impallari@gmail.com,https://heavenlyconnect.com.au/,,,,,,,,,29/05/2026
5431,HECS FIRE,hecs-fire,published,basic,No,No,60,,,Kardinya,,WA,6163,,No,No,WA,"From Business: Extensive range; fire extinguishers, fire blankets, hose reels hoses & nozzles, fire equipment, cabinets, safety & hazard signs. HECS FIRE is a progressive West…",(08) 9331 3966,,http://www.hecsfire.com.au/,,,,,,,,,29/05/2026
2704,Heliocol Solar Pool Heating,heliocol-solar-pool-heating,published,basic,No,No,60,,,Sydney,,NSW,2000,,No,No,NSW,,1300 132 968,,,,,,,,,,,29/05/2026
3859,HESTA Super Fund,hesta-super-fund,published,basic,No,No,60,,,Melbourne,,VIC,3000,,No,No,VIC,"From Business: HESTA is the industry super fund for health and community services. Since 1987, HESTA has grown to become the largest super fund dedicated to this industry.",1800 813 327,,http://www.hesta.com.au/,,,,,,,,,29/05/2026
3758,Hi -Grade Industry Pty Ltd,hi-grade-industry-pty-ltd,published,basic,No,No,60,,,Clayton,,VIC,3168,,No,No,VIC,,(03) 9561 9661,,,,,,,,,,,29/05/2026
6545,Hniat P A & S J,hniat-p-a-and-s-j,published,basic,No,No,60,,,New Town,,TAS,7008,,No,No,TAS,,0408 122 257,,,,,,,,,,,29/05/2026
6730,Hobart Bin Hire,hobart-bin-hire,published,basic,No,No,60,,,Acton Park,,TAS,7170,,No,No,TAS,From Business: Skip Bin Hire Rubbish Removal,(03) 6229 7380,,http://www.hobartbinhire.com.au/,,,,,,,,,29/05/2026
6561,Hobart Tas Security,hobart-tas-security,published,basic,No,No,60,,,Glenorchy,,TAS,7010,,No,No,TAS,,0404 173 663,,,,,,,,,,,29/05/2026
3830,Hocking Coburg Garage Doors,hocking-coburg-garage-doors,published,basic,No,No,60,,,Coburg North,,VIC,3058,,No,No,VIC,,(03) 7056 6652,,https://hocking-coburg-garage-doors.com/,,,,,,,,,29/05/2026
1384,Holyoake,holyoake,published,basic,No,No,60,,,Torrensville,,SA,5031,,No,No,SA,,(08) 8354 1580,melbourne@holyoake.com,http://www.holyoake.com/,,,,,,,,,29/05/2026
4666,Holyoake Ind (Qld) Pty Ltd,holyoake-ind-qld-pty-ltd,published,basic,No,No,60,,,Yatala,,QLD,4207,,No,No,QLD,,(07) 3807 7111,,http://www.holyoake.com/,,,,,,,,,29/05/2026
6057,Holyoake Pty Ltd,holyoake-pty-ltd,published,basic,No,No,60,,,Kingswood,,SA,5062,,No,No,SA,,(08) 8271 7437,,,,,,,,,,,29/05/2026
6547,Home Efficiency Group,home-efficiency-group,published,basic,No,No,60,,,Moonah,,TAS,7009,,No,No,TAS,,1300 968 060,,,,,,,,,,,29/05/2026
3759,"Home range hood cleaning, restaurant duct cleaning and roof fan cleaning",home-range-hood-cleaning-restaurant-duct-cleaning-and-roof-fan-cleaning,published,basic,No,No,60,,,Craigieburn,,VIC,3064,,No,No,VIC,"From Business: Hi I am amit. I just started my own family business. I clean home range hood cleaning, restaurant duct cleaning, roof fan cleaning. We do best for our customers",0424 768 741,,,,,,,,,,,29/05/2026
3693,Home Solar Panels,home-solar-panels,published,basic,No,No,60,,,Melbourne,,VIC,3000,,No,No,VIC,,(03) 8672 1455,,,,,,,,,,,29/05/2026
1545,Homesmarts,homesmarts,published,basic,No,No,60,,,Hobart,,TAS,7000,,No,No,TAS,,(03) 6231 9166,info@totalnetworks.com.au,http://www.homesmarts.com.au/,,,,,,,,,29/05/2026
356,Hornsby & District Locksmith,hornsby-and-district-locksmith,published,basic,No,No,60,,,Sydney,,NSW,2000,,No,No,NSW,From Business: A family run business for over 50 years,(02) 7912 1960,sales@buffalolocksmiths.com.au,https://www.hdlocks.com.au/,,,,,,,,,29/05/2026
4629,Hub Technology and Security Pty Ltd,hub-technology-and-security-pty-ltd,published,basic,No,No,60,,,Bulimba,,QLD,4171,,No,No,QLD,,(07) 3188 5455,,http://www.hubtechsec.com.au/,,,,,,,,,29/05/2026
5071,Hunter Bros (Qld) Pty Ltd,hunter-bros-qld-pty-ltd,published,basic,No,No,60,,,Archerfield,,QLD,4108,,No,No,QLD,,(07) 3277 0300,,,,,,,,,,,29/05/2026
6732,Huon Rubbish Removal,huon-rubbish-removal,published,basic,No,No,60,,,Geeveston,,TAS,7116,,No,No,TAS,,(03) 6297 1819,,,,,,,,,,,29/05/2026
4663,HVAC Pumps Pty Limited,hvac-pumps-pty-limited,published,basic,No,No,60,,,Capalaba,,QLD,4157,,No,No,QLD,,0488 027 625,,,,,,,,,,,29/05/2026
3754,Hydor Ventilation,hydor-ventilation,published,basic,No,No,60,,,Mulgrave,,VIC,3170,,No,No,VIC,,1300 655 730,,,,,,,,,,,29/05/2026
1541,I Want Energy,i-want-energy,published,basic,No,No,60,,,Moonah,,TAS,7009,,No,No,TAS,,(03) 6234 7009,support@iwantenergy.com.au,http://www.iwantenergy.com.au/,,,,,,,,,29/05/2026
6106,Ian's Garage Door Centre Pty Ltd,ians-garage-door-centre-pty-ltd,published,basic,No,No,60,,,Lonsdale,,SA,5160,,No,No,SA,"From Business: Established In 1995 By Ian Welsh - A Reputation For Providing Customer Service, Quality Products, Outstanding Results Come & See Us Today!",(08) 7007 6282,,,,,,,,,,,29/05/2026
3748,Ideal Air Group,ideal-air-group,published,basic,No,No,60,,,Southbank,,VIC,3006,,No,No,VIC,,1300 659 771,,,,,,,,,,,29/05/2026
993,iFIX Automatic Gates & Doors,ifix-automatic-gates-and-doors,published,basic,No,No,60,,,Worongary,,QLD,4213,,No,No,QLD,,0499 093 988,ifixagad@bigpond.com,http://www.ifixagad.com.au/,,,,,,,,,29/05/2026
404,Illawarra Garage Doors,illawarra-garage-doors,published,basic,No,No,60,,,Albion Park Rail,,NSW,2527,,No,No,NSW,"From Business: Garage Door Supplier in Albion Park Rail, NSW. Roller doors. Sectional garage doors. Garage door installation. Illawarra Garage Doors in Albion Park Rail, NSW,…",(02) 4257 3555,mymail@mailservice.com,https://www.illawarragaragedoors.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb,,,,,,,,,29/05/2026
6560,In The Loop (Tas) Pty Ltd,in-the-loop-tas-pty-ltd,published,basic,No,No,60,,,Howrah,,TAS,7018,,No,No,TAS,,0417 554 558,,,,,,,,,,,29/05/2026
6096,IN-DOORS PTY LTD,in-doors-pty-ltd,published,basic,No,No,60,,,Wingfield,,SA,5013,,No,No,SA,,0408 081 971,,,,,,,,,,,29/05/2026
973,Independent Air Conditioning Solutions,independent-air-conditioning-solutions,published,basic,No,No,60,,,Murarrie,,QLD,4172,,No,No,QLD,,(07) 3890 8977,enquiries@iacs.com.au,http://www.iacs.com.au/,,,,,,,,,29/05/2026
6581,Independent Roller Door Services,independent-roller-door-services,published,basic,No,No,60,,,Derwent Park,,TAS,7009,,No,No,TAS,"From Business: Selection, Supply, Service",(03) 6272 6585,,http://www.irds.com.au/,,,,,,,,,29/05/2026
4724,Industrial Door Service,industrial-door-service,published,basic,No,No,60,,,Kenmore,,QLD,4069,,No,No,QLD,,(07) 3878 2614,,,,,,,,,,,29/05/2026
5414,Infinite Energy,infinite-energy,published,basic,No,No,60,,,South Perth,,WA,6151,,No,No,WA,,1300 074 669,,http://www.infiniteenergy.com.au/,,,,,,,,,29/05/2026
3702,Infinity Power,infinity-power,published,basic,No,No,60,,,South Melbourne,,VIC,3205,,No,No,VIC,,1300 146 346,,,,,,,,,,,29/05/2026
6020,Ingersoll Rand Security Technologies,ingersoll-rand-security-technologies,published,basic,No,No,60,,,Dulwich,,SA,5065,,No,No,SA,,(08) 8431 4760,,,,,,,,,,,29/05/2026
2887,Inhouse System Support Pty Ltd,inhouse-system-support-pty-ltd,published,basic,No,No,60,,,Mittagong,,NSW,2575,,No,No,NSW,,(02) 4872 2110,,,,,,,,,,,29/05/2026
6549,Innovative Electrical,innovative-electrical,published,basic,No,No,60,,,Mornington,,TAS,7018,,No,No,TAS,,0418 145 997,,,,,,,,,,,29/05/2026
1279,Instant Waste Management,instant-waste-management,published,basic,No,No,60,,,Bayswater,,WA,6053,,No,No,WA,,(08) 9379 2111,orders@instantwaste.com.au,https://www.instantwaste.com.au/,,,,,,,,,29/05/2026
3707,Institute Of Public Safety,institute-of-public-safety,published,basic,No,No,60,,,Melbourne,,VIC,3000,,No,No,VIC,,(03) 9653 9033,,,,,,,,,,,29/05/2026
4729,Internal Communications & Electronics,internal-communications-and-electronics,published,basic,No,No,60,,,Everton Park,,QLD,4053,,No,No,QLD,,(07) 3355 1822,,,,,,,,,,,29/05/2026
358,International Operations Group Pty Ltd,international-operations-group-pty-ltd,published,basic,No,No,60,,,Sydney,,NSW,2000,,No,No,NSW,,(02) 8003 3933,2021@jaydeconsulting.com,http://www.interopsgroup.com/,,,,,,,,,29/05/2026
6107,Intervac,intervac,published,basic,No,No,60,,,Torrensville,,SA,5031,,No,No,SA,,(08) 8443 9901,,,,,,,,,,,29/05/2026
5999,Ionics Energy,ionics-energy,published,basic,No,No,60,,,Adelaide,,SA,5000,,No,No,SA,,0410 227 555,,,,,,,,,,,29/05/2026
3626,Isaw Concrete Pty Ltd,isaw-concrete-pty-ltd,published,basic,No,No,60,,,Thomastown,,VIC,3074,,No,No,VIC,,(03) 9460 5694,,,,,,,,,,,29/05/2026
6558,ISS Systems Australia,iss-systems-australia,published,basic,No,No,60,,,Moonah,,TAS,7009,,No,No,TAS,,1300 799 550,,,,,,,,,,,29/05/2026
1602,J & R Trashpacks,j-and-r-trashpacks,published,basic,No,No,60,,,Glenorchy,,TAS,7010,,No,No,TAS,,(03) 6273 3109,info@jrskipbins.com.au,http://www.jrtrashpacks.com.au/,,,,,,,,,29/05/2026
3860,J Anderson & Co Pty Ltd,j-anderson-and-co-pty-ltd,published,basic,No,No,60,,,North Geelong,,VIC,3215,,No,No,VIC,"From Business: Operating out of the city of Geelong in Victoria, J Anderson & Co has been serving industry across Australia since1958 providing engineering fabrication and…",(03) 5240 4888,,,,,,,,,,,29/05/2026
1281,J.J. Richards & Sons Pty Ltd,jj-richards-and-sons-pty-ltd,published,basic,No,No,60,,,Bassendean,,WA,6054,,No,No,WA,,(08) 6278 1000,enquiries@jjswaste.com.au,https://www.jjrichards.com.au/,,,,,,,,,29/05/2026
6031,J.P. Electronics & Security,jp-electronics-and-security,published,basic,No,No,60,,,Brooklyn Park,,SA,5032,,No,No,SA,,0419 826 124,,,,,,,,,,,29/05/2026
2772,JC Ventilation Engineering Pty Ltd,jc-ventilation-engineering-pty-ltd,published,basic,No,No,60,,,Yennora,,NSW,2161,,No,No,NSW,,(02) 9892 4465,,,,,,,,,,,29/05/2026
2851,Jim's Pool Care Sydney,jims-pool-care-sydney,published,basic,No,No,60,,,Sydney,,NSW,2000,,No,No,NSW,"From Business: Pool cleaning, pool servicing & pool maintenance for local pool owners. We are a ""Mobile Pool Shop at your door"", so for pool supplies give us a call. We also…",13 1546,,http://www.jimspoolcare.com.au/,,,,,,,,,29/05/2026
4610,Jim's Security,jims-security,published,basic,No,No,60,,,Brisbane,,QLD,4000,,No,No,QLD,,13 1546,,https://jimssecurity.com.au/,,,,,,,,,29/05/2026
5484,Jims Garage Doors,jims-garage-doors,published,basic,No,No,60,,,Maddington,,WA,6109,,No,No,WA,,0417 765 505,,http://www.jimsgaragedoors.com.au/,,,,,,,,,29/05/2026
1406,JMH Garage Doors,jmh-garage-doors,published,basic,No,No,60,,,Camden Park,,SA,5038,,No,No,SA,,(08) 8340 3888,admin@jmhgroup.com.au,http://www.jmhgroup.com.au/,,,,,,,,,29/05/2026
